NO,NAME,IP,GENDER,DESCRIPTION,DATE,COMMENT
3219,1粒顽石-咸鱼版,广东,f,You know I ain't worried about nothing.,Wed Aug 02 12:27:05,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈好可爱[哈哈]
3220,爱吃芹菜炒牛肉的小迷虎,广西,f,𝙯ᙆ,Wed Aug 02 11:29:36,哇哇哇这个小猪[哈哈]
3221,Ellviciixikun_,新疆,m,.捧花见面永远是超级浪漫的事.,Wed Aug 02 01:31:55,这个猪猪好喜欢[色]坤生日快乐
3222,-卅野-,浙江,f,愿望是坤坤可以永远自由快乐。,Wed Aug 02 09:37:45,哈哈哈好可爱
3223,82年小坤陈酿,四川,f,我相信真相会来，别蒙着眼～,Wed Aug 02 11:10:43,哈哈哈哈哈哈哈哈哈哈好独特
3224,薄荷奶绿可不是好惹的,河南,f,情绪垃圾桶,Wed Aug 02 09:31:11,哈哈哈哈哈哈哈太猪了
3225,想和蔡徐坤谈一场永不分手的恋爱,浙江,f,KUN&IKUN  FOREVER,Wed Aug 02 09:17:16,好好笑啊哈哈哈
3226,冰岛0802,重庆,f,🍥🍥🍥蔡徐坤,Wed Aug 02 09:15:06,哈哈哈好搞笑
3227,乔昇-,四川,f,“玫瑰会凋零.但蓝玫瑰不会”,Wed Aug 02 01:51:36,猪猪哈哈哈
3228,葵花溪,上海,f,要善良要向上,Sun Aug 06 12:42:38,我的愿望是你的愿望都会实现[抱一抱]生日快乐
3229,AugustGilding-,英国,f,,Wed Aug 02 00:31:06,没有蓝玫瑰蛋糕 就买红玫瑰啦
3230,白白胖胖身体棒棒,福建,f,,Wed Aug 02 01:26:43,哈哈哈哈有创意
3231,冉妹卷蔡粽子,山东,f,别来视奸我。。。。闲的你真是,Wed Aug 02 01:21:16,你来看哈哈哈哈哈@蔡徐坤
3232,小狗拽警,福建,f,,Wed Aug 02 01:19:23,啊啊啊啊哈哈哈哈哈哈好可爱
3233,爱吃芹菜炒牛肉的小迷虎,广西,f,𝙯ᙆ,Wed Aug 02 11:29:43,生日快乐 @蔡徐坤
3234,肥肥蔡蔡i,广东,f,勇敢🐮,Wed Aug 02 02:05:11,祝蔡徐坤生日快乐 Happy birthday to Kun [春游家族]
3235,fortune-kun,广东,f,花花世界 静守已心,Wed Aug 02 11:30:17,哈哈哈哈好可爱的猪猪[哈哈]
3236,Eliaukkkkun,江苏,f,即使万人仰慕，我对你一见如故！ kun&ikun,Wed Aug 02 01:27:47,好别致的蛋糕，可爱[我来了]
3237,家一直在0802,浙江,f,it’s you.,Wed Aug 02 12:29:48,啊啊哈哈哈哈哈哈哈好可爱
3238,来碗小葵丸,江苏,f,唯粉,Wed Aug 02 11:14:40,这猪好真[doge]
3239,追着坤哥穿秋裤y,云南,f,未曾谋面的，也终将会相遇👭,Wed Aug 02 07:59:46,又一年我们在一起，25岁生日快乐[打call]@蔡徐坤 http://t.cn/A6007qOG
3240,冰淇淋冒菜,江苏,f,燥候！,Wed Aug 02 01:19:17,啊啊啊啊太好笑了
3241,47640887今天营业中,江西,f,The winner takes it all,Wed Aug 02 01:17:56,好可爱的小蛋糕[羞嗒嗒]
3242,不想努力只想摆烂余,广东,m,菜菜余的快乐追星and哔哔赖赖日常！,Wed Aug 02 13:10:37,猪猪！哈哈哈哈
3243,翻我牌,广东,f,,Wed Aug 02 01:23:34,上去upup
3244,午夜伤感小学生QAQ,山东,f,滚.^O^,Wed Aug 02 03:23:47,哈哈哈 这只猪有点潦草[HO加油]
3245,小猫咪有朵蔡小葵,广东,f,💛🌻🎵,Wed Aug 02 02:11:48,[笑cry][笑cry]好潦草的小🐷🐷
3246,困困的琳琳子,广东,f,喜欢吃芹菜炒牛肉！,Wed Aug 02 12:48:56,这蛋糕挺可爱的[可爱]
3247,真猪葵葵,天津,f,没人能找到的小小号,Wed Aug 02 02:02:37,可以逗蔡总一笑
3248,哆梨Duoli,江苏,f,东野圭吾在《恶意》里曾这样写到：“有些人的恨是没有原因的，他们平庸、没有天分、碌碌无为，于是你的优秀、你的天赋、你的善良和幸福都是原罪。”,Wed Aug 02 01:21:29,好潦草的猪🐷啊
3249,冉妹卷蔡粽子,山东,f,别来视奸我。。。。闲的你真是,Wed Aug 02 01:21:09,哈哈哈哈哈果然猪咪
3250,老葵的旺仔,四川,f,蔡徐坤,Wed Aug 02 01:17:12,嘻嘻，太可爱了吧
3251,人间解愠风K,新疆,f,𝕂𝕖𝕖𝕡 𝕥𝕙𝕖 𝕝𝕠𝕧𝕖ᥫᩣ* ♪🦋ྀི,Wed Aug 02 01:25:56,这个可可爱爱滴，好喜欢[心][鼓掌]
3252,BBHK-,河南,f,LOVE YOUSELF,Wed Aug 02 02:00:50,你这是真的🐷 [笑cry][笑cry][笑cry]
3253,玛卡巴卡困,浙江,f,善恶终有报~好人望平安！ 只爱小坤✊超级超级超级喜欢蔡徐坤的~,Wed Aug 02 01:32:19,脱颖而出呀~你这[跪了]
3254,X-5151,广东,f,,Wed Aug 02 01:11:30,多多见面@蔡徐坤
3255,唯有时光记得ni,江苏,f,唯坤   佛系追星中…,Wed Aug 02 01:03:24,哈哈哈哈哈哈纯种猪猪
3256,那就每天都是晴天吧,山西,f,万事如意，写给自己,Wed Aug 02 01:03:57,哈哈哈哈哈
3257,小葵在哪a,浙江,f,小葵在哪  我就在哪,Wed Aug 02 01:02:55,小坤生日快乐
3258,biu猪咪泡芙,江苏,f,,Wed Aug 02 00:44:30,哈哈哈哈哈
3259,爱我所爱-K,山东,f,陪小坤🎵ing～KUN☝️ 已高冷&谨言慎行 少来烦涐,Sat Aug 12 19:02:25,生日快乐 每天快乐@蔡徐坤
3260,彩色妳妳,江苏,f,,Thu Aug 03 00:21:04,生日快乐[心][心][心]
3261,椰蓉菜丸子_,广东,f,蔡徐坤.,Wed Aug 02 00:42:03,哈哈哈你这只小猪好可爱
3262,我最爱困困啦,河北,f,时间问题,Wed Aug 02 00:46:56,哈哈哈哈哈哈哈好可爱
3263,蔡徐坤_KUN空间感,北京,f,陪你成长！,Wed Aug 02 09:13:08,哈哈哈哈哈哈哈哈哈哈哈哈哈
3264,爱喝酸奶的端木奇瑞,重庆,f,,Wed Aug 02 01:05:04,生日快乐[心]
3265,偷菜菜啦_Au,广东,m,关你屁事,Wed Aug 02 00:58:36,小猪小猪生日快乐
3266,也许你会找到我,江苏,f,爱与猜忌不共生.,Wed Aug 02 00:54:09,蔡徐坤生日快乐[打call]
3267,Z4evL_,山西,f,,Wed Aug 02 00:53:36,哈哈哈哈哈哈小猪
3268,今天也好坤i,天津,m,,Wed Aug 02 00:44:35,哈哈哈哈哈哈哈哈哈哈哈哈哈这个蛋糕
3269,哆梨Duoli,江苏,f,东野圭吾在《恶意》里曾这样写到：“有些人的恨是没有原因的，他们平庸、没有天分、碌碌无为，于是你的优秀、你的天赋、你的善良和幸福都是原罪。”,Wed Aug 02 00:42:02,笑死我了😆
3270,剥个橘子0802,江西,f,说过了是永远,Wed Aug 02 00:39:49,哈哈哈哈哈哈
3271,爱咋咋地啦啦啦5501,江苏,f,,Wed Aug 02 23:43:45,哈哈哈哈哈哈
3272,秋埙-k,山西,f,,Wed Aug 02 00:45:18,你说你夺笋[老师好]
3273,蓝夢0802,四川,f,,Wed Aug 02 00:39:38,这个猪哈哈哈哈哈
3274,C·alliope,浙江,f,𝑺𝒉𝒂𝒓𝒊𝒏𝒈 𝒍𝒐𝒗𝒆🖤,Fri Aug 18 23:55:56,我相信天赋，但我更相信，影响一个人能不能成功的关键是他做人做事的态度，心态很重要。@蔡徐坤
3275,日落之前我会走_,广东,f,,Wed Aug 02 01:01:41,好可爱啊啊啊
3276,HdSdQdYjBdWsW,北京,f,you know i ain't worry about nothing!,Wed Aug 02 00:58:41,哈哈哈哈哈哈这个🐷好好笑
3277,小葵很困August,广东,f,喜欢蔡徐坤，爱好唱歌、打羽毛球。,Wed Aug 02 00:39:22,生日快乐[蛋糕]
3278,狐狸先生_Aurora,河南,f,爱人如己,Wed Aug 02 00:37:59,小猪小猪呼噜噜，猪咪
3279,蔡小祺祺祺,江西,f,蔡徐坤,Wed Aug 02 00:37:16,哈哈哈哈哈哈哈哈
3280,猪咪给妈咪留一块牛排,海南,m,🎧 𝘓𝘰𝘷𝘦 𝘸𝘪𝘵𝘩 𝘺𝘰𝘶 ‣ ︎ı||ıı@蔡徐坤@朱志鑫,Mon Aug 21 11:02:39,这猪是蔡蔡本人吗[我来了]
3281,收集下课的信,河南,f,一直在一直爱,Wed Aug 02 01:22:36,好可爱的猪猪[心]
3282,春田菜菜菜菜菜,天津,f,小小菜粉一枚！！！,Wed Aug 02 01:19:38,这个好这个好，哈哈哈
3283,DieKorallen33,重庆,f,镇魂ll别来找骂ll不看拉黑,Wed Aug 02 00:59:11,啊哈哈哈哈哈@蔡徐坤 生日快乐宝宝 这楼是祝猪咪
3284,kx82-,广东,f,未曾谋面的也终将会相遇.,Wed Aug 02 00:50:58,生日快乐
3285,奶葵不是气泡葵,江苏,f,,Wed Aug 02 00:47:41,@蔡徐坤
3286,雲時有雨,重庆,f,此号jin言中,Wed Aug 02 00:47:21,可爱[舔屏] 生日快乐
3287,你可不可以做回高岭之花,河北,f,你他妈管我追谁。,Wed Aug 02 00:44:43,哈哈哈哈哈哈哈哈哈好可爱的🐽
3288,喜欢吃菜心_,山东,f,,Wed Aug 02 00:36:47,蛋糕好可爱哈哈哈哈
3289,蔡蓁的好吃啊啊啊,广东,f,我是感受不到情绪的 我只是想做个正常人,Wed Aug 02 00:35:40,生日快乐[蛋糕]
3290,tutulovec,广东,f,一个小号 镇魂,Wed Aug 02 01:05:43,这个也好可爱啊啊啊啊
3291,我的最爱itsyou,英国,m,,Sun Aug 27 15:00:21,@蔡徐坤❤️我的愿望是你的愿望都会实现[抱一抱]生日快乐
3292,独孤的蔚蓝色,云南,f,每天热衷于吃瓜的咸鱼……,Fri Aug 18 07:59:08,有点可爱
3293,尼尼芝芝1108,中国香港,f,我是來自香港的i kun,Sat Aug 05 10:06:19,哈哈，生日快樂[心]
3294,kkk8282,江苏,m,,Thu Aug 03 01:25:55,好潦草的猪哈哈哈
3295,储蓄卡余额8200,江苏,f,,Thu Aug 03 00:39:50,猪咪，爱你爱你
3296,储蓄卡余额8200,江苏,f,,Thu Aug 03 00:39:45,哈哈哈哈哈哈哈
3297,kk饱饱要开心,湖北,f,,Thu Sep 28 11:16:24,[赞]
3298,芋头爱吃菜,浙江,f,KUN&IKUN IS FOREVER💛 永远是他的歌迷朋友,Wed Aug 02 00:30:19,小坤，祝你25岁生日快乐呀！新的一岁，愿你平安顺遂，身体健康，天天开心[心]我们一起吃蛋糕吧[亲亲] http://t.cn/A60pn9ZC
3299,奶葵不是气泡葵,江苏,f,,Wed Aug 02 00:47:50,@蔡徐坤 生日快乐
3300,kx82-,广东,f,未曾谋面的也终将会相遇.,Wed Aug 02 00:50:38,生日快乐[爱你][蛋糕]
3301,KARINA-WINK,广东,f,蔡徐坤的IKUN    August_KUN 原ID:蔡玖涵,Wed Aug 02 01:00:16,生日快乐
3302,小葵安妮,广东,f,我在乎的人,Wed Aug 02 10:21:50,生日快乐🎂
3303,小葵安妮,广东,f,我在乎的人,Wed Aug 02 10:21:08,祝坤坤平安健康快乐
3304,一只Redfish,重庆,f,镇魂｜欢迎来到小愉的废话星球🌧️,Wed Aug 02 01:37:24,生日快乐
3305,0802圈养的小西几,安徽,f,那就跟风耍一哈 装聋又做哑,Wed Aug 02 01:18:47,生日快乐哈密哈密[开学季]
3306,薄荷奶绿可不是好惹的,河南,f,情绪垃圾桶,Wed Aug 02 09:31:21,生日快乐宝贝[送花花][送花花][送花花]
3307,乔昇-,四川,f,“玫瑰会凋零.但蓝玫瑰不会”,Wed Aug 02 01:51:46,生日快乐呀
3308,追着坤哥穿秋裤y,云南,f,未曾谋面的，也终将会相遇👭,Wed Aug 02 08:00:18,生日快乐🎂想你哟[哇]@蔡徐坤 http://t.cn/A6007cyi
3309,小颂星葵园,福建,f,我永远忠于我的五号选手,Wed Aug 02 00:41:21,好漂亮的蛋糕
3310,彤彤彤彤m,重庆,f,未曾谋面的终将会相遇,Wed Aug 02 00:40:32,和hug me 一样甜的坤生日快乐@蔡徐坤
3311,小葵爱吃包蔡,甘肃,f,,Wed Aug 02 11:16:55,生日快乐
3312,小坤要好好的唷,安徽,f,镇魂  “我曾在月光下凝望一只蝴蝶破碎的翅膀，我爱你的缺口，胜过你的完美”,Wed Aug 02 00:33:37,仪式感满满[蛋糕]
3313,蔡蓁的好吃啊啊啊,广东,f,我是感受不到情绪的 我只是想做个正常人,Wed Aug 02 00:35:52,生日快乐哦
3314,蔡沫茶,浙江,f,那些未曾谋面的也终将会相遇,Wed Aug 02 09:22:59,粉粉的 好适合坤坤[抱抱]
3315,穿渡星,宁夏,f,,Wed Aug 02 09:38:57,生日快乐[送花花]
3316,旺仔小葵花_kun,内蒙古,f,,Wed Aug 02 09:18:31,生日快乐呀[蛋糕]
3317,婧上课好困,河南,f,花花世界，静守己心.,Wed Aug 02 09:22:26,生日快乐！
3318,肥肥蔡蔡i,广东,f,勇敢🐮,Wed Aug 02 02:05:39,生日快乐🎁
3319,小葵在哪a,浙江,f,小葵在哪  我就在哪,Wed Aug 02 01:03:05,生日快乐@蔡徐坤
3320,夜空的深情,贵州,f,希望你所有的困难都迎刃而解,Wed Aug 02 01:26:15,这颜色绝了
3321,琪崽超爱困,云南,f,kun&ikun,Wed Aug 02 01:01:09,平安喜乐，万事胜意@蔡徐坤
3322,迷里的菜,广西,f,乐观的面对一切 然后做个勇敢的人,Wed Aug 02 00:57:59,@蔡徐坤 这个好漂亮 你喜不喜欢
3323,女贞路的1号猫头鹰,辽宁,f,修行,Wed Aug 02 13:21:37,蛋糕好看[爱你][爱你]@蔡徐坤 生日快乐🎂
3324,妙语花芥,辽宁,f,,Wed Aug 02 00:57:10,甜蜜的蛋糕[心][心]
3325,9_DOCTOR,甘肃,f,蔡徐坤 范丞丞 黄明昊 文俊辉,Wed Aug 02 00:44:06,㊗️蔡徐坤25岁生日快乐[太阳][太阳]
3326,kDO小丁,河南,f,时间再快点 让我们快点快点见面,Wed Aug 02 00:39:33,好甜好甜的hugme[抱一抱][抱一抱][抱一抱]
3327,狐狸先生_Aurora,河南,f,爱人如己,Wed Aug 02 00:37:44,好哈密的配色啊[打call]
3328,那年那月那时那葵,湖北,f,,Wed Aug 02 06:46:14,@蔡徐坤 [蛋糕][蛋糕][蛋糕][蛋糕]
3329,爱吃芹菜炒牛肉的小迷虎,广西,f,𝙯ᙆ,Wed Aug 02 20:28:53,生日快乐 @蔡徐坤
3330,星辰误入晚,江苏,f,随心所欲 爱人如己,Wed Aug 02 22:20:48,生日快乐
3331,彩色妳妳,江苏,f,,Thu Aug 03 00:21:20,开心自由
3332,AAA支持墨2墨3墨4上自拍课,江西,f,我担骂很惨是命中注定,Wed Aug 02 01:53:51,以后的路都顺顺哒[兔子]
3333,·baobaokuner·,河北,f,,Thu Aug 10 01:20:00,这个蛋糕好惊喜鸭[开学季]
3334,粉红泡泡啦,新疆,f,Iling.,Fri Aug 18 21:19:15,小宝，要甜甜蜜蜜，要开开心心[一起吃糖][一起吃糖]
3335,修行之人之标签www,英国,f,,Sat Aug 26 03:53:40,平安喜乐，万事胜意@蔡徐坤
3336,香香葵KUN,湖南,f,每天开开心心，做最好的自己。❤️,Wed Aug 02 00:51:39,生日快乐[心]，主打一个陪伴
3337,菜田员工,云南,m,,Wed Aug 02 01:01:04,生日快乐！[抱一抱]
3338,梦之蓝_555,山东,f,,Fri Sep 22 16:38:52,想你，很想很想，期待早点见面吧
3339,梦之蓝_555,山东,f,,Fri Sep 22 16:38:32,平安顺意
3340,KunKunAnAn,安徽,f,陪你走过每一个十年 完成那些未完成的梦想,Thu Sep 21 22:34:15,晚上好！坤宝[心]
3341,八月份的荷儿,安徽,f,此耗子专为坤来！,Wed Sep 20 19:13:29,宝贝好好照顾自己[心]
3342,尔雅的菜,湖南,f,,Sat Sep 16 13:09:46,[抱抱][抱抱][抱抱]
3343,尔雅的菜,湖南,f,,Sat Sep 16 13:09:42,[鲜花][鲜花][鲜花]
3344,尔雅的菜,湖南,f,,Sat Sep 16 13:09:40,[春游家族][春游家族][春游家族]
3345,被爱的人是你哈哈怪,英国,m,,Sat Aug 26 02:49:15,平安喜乐，万事胜意@蔡徐坤
3346,种种种种种葵花的的的,浙江,f,欢迎来到我的🌻地～,Wed Aug 02 00:30:15,生日快乐小坤 记得吃蛋糕呀小寿星 http://t.cn/A60pnKuh
3347,Mo莫或,广东,m,看什么看，减财十万分给我,Wed Aug 02 00:34:48,[色][色][色][色]生日快乐
3348,KUN的可爱曦,山东,f,채서곤 사랑해요,Wed Aug 02 00:31:56,蛋糕好看  给我吃口
3349,小敏xc,河南,f,Love your neighbor as yourself.,Wed Aug 02 00:33:36,生日快乐，我亲爱的徐坤，希望你25岁平平安安，健健康康，不被定义，我永远爱你加油！@蔡徐坤
3350,一只Redfish,重庆,f,镇魂｜欢迎来到小愉的废话星球🌧️,Wed Aug 02 01:37:32,这个好好看[赞]
3351,雲時有雨,重庆,f,此号jin言中,Wed Aug 02 00:47:30,只要星球一直在，星星就会拼命发光。@蔡徐坤 25岁生日快乐！
3352,Cr-zs,重庆,f,爱人如己,Wed Aug 02 11:09:00,生日快乐[蛋糕][蛋糕]
3353,翻我牌,广东,f,,Wed Aug 02 01:24:22,这蛋糕好好看，我先吃一口
3354,liaikk,山东,f,住校生不能及时回复请谅解💐,Wed Aug 02 10:51:32,蛋糕好漂亮[抓狂][抓狂][抓狂]
3355,种种种种种葵花的的的,浙江,f,欢迎来到我的🌻地～,Wed Aug 02 01:17:09,@蔡徐坤
3356,凛星糖,北京,f,漂亮的活下去🧚,Wed Aug 02 01:23:27,一看就很好吃[彩虹屁]
3357,ouoully,广东,f,否极泰来,Wed Aug 02 17:15:42,看起来好好吃[色][色]
3358,乔昇-,四川,f,“玫瑰会凋零.但蓝玫瑰不会”,Wed Aug 02 01:52:04,好好吃的样子[羞嗒嗒]
3359,悲伤的方便面r,四川,f,高中牲爱发疯,Wed Aug 02 01:09:45,生日快乐
3360,去情人岛看雪,福建,f,爱人如己,Wed Aug 02 09:44:18,快来吃吧[太阳]@蔡徐坤
3361,iiikkc,安徽,f,,Wed Aug 02 08:08:22,姐妹，蛋糕中间几个像荔枝的球球是啥啊
3362,嘛小葵,云南,m,只爱你 🦁️,Wed Aug 02 01:02:50,@蔡徐坤 来吃
3363,种小小小小小小,山东,f,坤,Wed Aug 02 01:00:57,我也想吃，给我一口[哇]
3364,狐狸先生_Aurora,河南,f,爱人如己,Thu Aug 03 06:43:39,是荔枝吗？我好想吃这个啊
3365,-我是许佳,陕西,f,他们不是什么不良少年，他们也能为国争光.,Wed Aug 02 00:42:27,好好吃的样子 生日快乐[打call]
3366,kx82-,广东,f,未曾谋面的也终将会相遇.,Wed Aug 02 00:50:29,呜呜呜生日快乐[蛋糕]
3367,路過蜻蜓98,四川,m,,Thu Aug 03 01:29:33,一切顺顺利利，平平安安
3368,路過蜻蜓98,四川,m,,Thu Aug 03 01:27:13,好漂亮的蛋糕
3369,爱咋咋地啦啦啦5501,江苏,f,,Wed Aug 02 23:44:01,看起来不错
3370,储蓄卡余额8200,江苏,f,,Thu Aug 03 01:17:33,记得吃蛋糕@蔡徐坤
3371,储蓄卡余额8200,江苏,f,,Thu Aug 03 00:40:08,开开心心
3372,储蓄卡余额8200,江苏,f,,Thu Aug 03 01:17:25,看起来好好吃呀
3373,储蓄卡余额8200,江苏,f,,Thu Aug 03 00:40:02,记得吃蛋糕
3374,秋子系公主kk,广东,f,每一颗星星都是一个星球 时而闪烁 时而绚烂 总是存在,Wed Aug 02 21:17:21,你的好好看[哇][哇]
3375,困困很迷k,江西,f,"“蓝玫瑰永不凋谢,这场爱的盛宴永不落幕”",Wed Aug 02 15:26:58,好好看的蛋糕
3376,一口一个猪咪ru,江西,f,川沙妲己,Wed Aug 02 09:29:02,还好看的蛋糕 给我吃口
3377,旺仔小葵花_kun,内蒙古,f,,Wed Aug 02 09:18:47,给我吃一口
3378,蔡沫茶,浙江,f,那些未曾谋面的也终将会相遇,Wed Aug 02 09:23:26,看着好好吃[色]
3379,旧旧_Chmm,海南,f,我并非是个孤僻之人只不过沉默让我习惯了安静,Wed Aug 02 01:22:22,生日快乐
3380,琪崽超爱困,云南,f,kun&ikun,Wed Aug 02 01:01:41,生日快乐，万事顺遂@蔡徐坤
3381,AAA支持墨2墨3墨4上自拍课,江西,f,我担骂很惨是命中注定,Wed Aug 02 01:53:24,@蔡徐坤
3382,嗯嗯谁在意,山东,f,希望听歌的人和夜晚的星星都没有意外,Wed Aug 02 15:19:28,好漂亮的蛋糕！
3383,还是很爱困-,河北,f,他说爱人如己,Wed Aug 02 08:46:17,我吃一口
3384,_桃汁甜葵_,河北,f,我们一起回家_,Wed Aug 02 10:05:09,我们的小寿星记得吃生日蛋糕@蔡徐坤
3385,穿渡星,宁夏,f,,Wed Aug 02 09:39:07,哇生日快乐
3386,糖小仙hx,新疆,f,没有做不到。只有想不到,Wed Aug 02 08:30:22,好看，蔡徐坤生日快乐🎂
3387,草莓酱的糖糖,天津,f,蠢萌二货。。。,Wed Aug 02 00:43:32,看着好好吃
3388,小葵我我我的爱,四川,f,,Wed Aug 02 10:14:28,生日快乐啦
3389,妙语花芥,辽宁,f,,Wed Aug 02 00:57:26,生日快乐@蔡徐坤 [鲜花][鲜花]
3390,阿彩会犯困,广东,f,爱人如己 我素未谋面的爱人今天有好好吃饭嘛@蔡徐坤,Wed Aug 02 00:46:15,@蔡徐坤 生日快乐 记得吃蛋糕o
3391,爱吃芹菜炒牛肉的小迷虎,广西,f,𝙯ᙆ,Wed Aug 02 11:31:09,平安喜乐，最朴实的辞藻，却囊括了对你的所有祝福❤️生日快乐@蔡徐坤
3392,再不遇人间惊鸿_,四川,f,kun&ikun,Wed Aug 02 00:52:59,徐坤 希望新的一岁你能快快乐乐 平平安安 [心]@蔡徐坤
3393,在南冰洋许愿,甘肃,m,,Wed Aug 02 00:42:23,生日快乐
3394,爱吃芹菜炒牛肉的小迷虎,广西,f,𝙯ᙆ,Wed Aug 02 11:30:57,蛋糕好好看[哈哈]
3395,夜空的深情,贵州,f,希望你所有的困难都迎刃而解,Wed Aug 02 01:26:39,流口水了[喵喵]
3396,阿彩会犯困,广东,f,爱人如己 我素未谋面的爱人今天有好好吃饭嘛@蔡徐坤,Wed Aug 02 00:46:03,看着很不错的样子[爱你]
3397,小葵在哪a,浙江,f,小葵在哪  我就在哪,Wed Aug 02 01:03:18,小寿星生日快乐@蔡徐坤
3398,迷里的菜,广西,f,乐观的面对一切 然后做个勇敢的人,Wed Aug 02 00:58:08,@蔡徐坤 生日快乐
3399,无法解开心锁的结,河南,f,,Wed Aug 02 00:40:49,蛋糕看着就好好吃[舔屏]
3400,KUN的海洋之心,湖北,f,逆风翻盘,Wed Aug 02 00:48:27,好好吃的样子@蔡徐坤 [舔屏][舔屏][舔屏]
3401,小狗拽警,福建,f,,Wed Aug 02 01:19:32,生日快乐🎂🎂
3402,追着坤哥穿秋裤y,云南,f,未曾谋面的，也终将会相遇👭,Wed Aug 02 08:00:48,Happy birthday to kun@蔡徐坤 http://t.cn/A6007Vsq
3403,sur喵ai蔡徐坤,广东,f,KUN & IKUN IS FOREVER .,Wed Aug 02 01:23:55,喜欢听你的歌 做你一辈子的歌迷 生日快乐
3404,kkkkmmikk,山东,f,,Wed Aug 02 00:50:01,生日快乐🎂
3405,那年那月那时那葵,湖北,f,,Wed Aug 02 06:46:04,@蔡徐坤 [蛋糕][蛋糕][蛋糕]
3406,C·alliope,浙江,f,𝑺𝒉𝒂𝒓𝒊𝒏𝒈 𝒍𝒐𝒗𝒆🖤,Fri Aug 18 23:55:14,采颉一朵玫瑰，在日落与清晨的往复间魂牵梦绕。炽热点缀在唇边，爱神的天赋乍现——Be my lover。
3407,疯批福人,江西,f,桔梗枢送着一次又一次的新机会,Tue Aug 22 22:15:14,这款好好看
3408,爱KUN日记本,浙江,f,爱不是秘密 我爱蔡徐坤要人尽皆知。,Wed Aug 02 01:08:59,我也想吃口[单身狗][嘻嘻][嘻嘻]
3409,阿彩的小橘子,河南,f,,Wed Aug 02 00:41:05,生日快乐
3410,忙着找小孩,北京,m,❤👶🏻&mom❤,Fri Sep 29 11:02:32,看下私信[太开心]
